Cantidad Material: 11060
--------------------------------------------------------------------------------
|Material          |  Val.stk.valor.   |  Stock valorado   |    Cantidad SC    |
|1-11551GS0        |             0  COP|             0  KG |             0  KG |
|1-11560           |             0  COP|             0  KG |             0  KG |
|1-11561GS0        |             0  COP|             0  KG |             0  KG |
|1-11571GS0        |             0  COP|             0  KG |             0  KG |
|1-11581GS0        |             0  COP|             0  KG |             0  KG |
|1-11591GS0        |             0  COP|             0  KG |             0  KG |
|1-11597           |             0  COP|             0  KG |             0  KG |
|1-11601GS0        |             0  COP|             0  KG |             0  KG |
|1-11610           |             0  COP|             0  KG |             0  KG |
|1-11611GS0        |             0  COP|             0  KG |             0  KG |
|1-11617           |             0  COP|             0  KG |             0  KG |
|1-11621GS0        |             0  COP|             0  KG |             0  KG |
|1-11624           |             0  COP|             0  KG |             0  KG |
|1-11651GS0        |             0  COP|             0  KG |             0  KG |
|1-11654           |             0  COP|             0  KG |             0  KG |
|1-11661GS0        |             0  COP|             0  KG |             0  KG |
|1-11674           |             0  COP|             0  KG |             0  KG |
|1-11677           |             0  COP|             0  KG |             0  KG |
|1-11678           |             0  COP|             0  KG |             0  KG |
|1-11705           |             0  COP|             0  KG |             0  KG |
|1-11708           |             0  COP|             0  KG |             0  KG |
|1-11731GS0        |             0  COP|             0  KG |             0  KG |
|1-11737           |             0  COP|             0  KG |             0  KG |
|1-11770           |             0  COP|             0  KG |             0  KG |
|1-11775           |             0  COP|             0  KG |             0  KG |
